Series_reference,Period,Data_value,Suppressed,STATUS,UNITS,Magnitude,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
BDCQ.SEE2022A,2017.06,307.184541,,R,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Western Bay of Plenty District,Actual,,
BDCQ.SEE2022A,2017.09,299.2234,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Western Bay of Plenty District,Actual,,
BDCQ.SEE2022A,2017.12,312.034686,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Western Bay of Plenty District,Actual,,
BDCQ.SEE2022A,2018.03,284.891966,,R,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Western Bay of Plenty District,Actual,,
BDCQ.SEE2022A,2018.06,339.900553,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Western Bay of Plenty District,Actual,,
BDCQ.SEE2022A,2018.09,328.218475,,R,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Western Bay of Plenty District,Actual,,
BDCQ.SEE2022A,2018.12,346.367994,,R,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Western Bay of Plenty District,Actual,,
BDCQ.SEE2022A,2019.03,319.253282,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Western Bay of Plenty District,Actual,,
BDCQ.SEE2022A,2019.06,364.717503,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Western Bay of Plenty District,Actual,,
BDCQ.SEE2022A,2019.09,349.895175,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Western Bay of Plenty District,Actual,,
BDCQ.SEE2022A,2019.12,368.859273,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Western Bay of Plenty District,Actual,,
BDCQ.SEE2022A,2020.03,334.120595,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Western Bay of Plenty District,Actual,,
BDCQ.SEE2022A,2020.06,355.038807,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Western Bay of Plenty District,Actual,,
BDCQ.SEE2022A,2020.09,365.716276,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Western Bay of Plenty District,Actual,,
BDCQ.SEE2022A,2020.12,374.789153,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Western Bay of Plenty District,Actual,,
BDCQ.SEE2022A,2021.03,366.915906,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Western Bay of Plenty District,Actual,,
BDCQ.SEE2023A,2011.06,470.329608,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Tauranga City,Actual,,
BDCQ.SEE2023A,2011.09,462.903621,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Tauranga City,Actual,,
BDCQ.SEE2023A,2011.12,480.78192,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Tauranga City,Actual,,
BDCQ.SEE2023A,2012.03,459.417728,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Tauranga City,Actual,,
BDCQ.SEE2023A,2012.06,487.345369,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Tauranga City,Actual,,
BDCQ.SEE2023A,2012.09,479.217875,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Tauranga City,Actual,,
BDCQ.SEE2023A,2012.12,503.303535,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Tauranga City,Actual,,
BDCQ.SEE2023A,2013.03,475.312614,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Tauranga City,Actual,,
BDCQ.SEE2023A,2013.06,504.69288,,R,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Tauranga City,Actual,,
BDCQ.SEE2023A,2013.09,499.297797,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Tauranga City,Actual,,
BDCQ.SEE2023A,2013.12,532.102032,,R,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Tauranga City,Actual,,
BDCQ.SEE2023A,2014.03,493.208719,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Tauranga City,Actual,,
BDCQ.SEE2023A,2014.06,530.580741,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Tauranga City,Actual,,
BDCQ.SEE2023A,2014.09,531.725571,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Tauranga City,Actual,,
BDCQ.SEE2023A,2014.12,560.935805,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Tauranga City,Actual,,
BDCQ.SEE2023A,2015.03,519.189931,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Tauranga City,Actual,,
BDCQ.SEE2023A,2015.06,561.693142,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Tauranga City,Actual,,
BDCQ.SEE2023A,2015.09,576.109412,,R,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Tauranga City,Actual,,
BDCQ.SEE2023A,2015.12,588.983692,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Tauranga City,Actual,,
BDCQ.SEE2023A,2016.03,581.592455,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Tauranga City,Actual,,
BDCQ.SEE2023A,2016.06,606.271802,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Tauranga City,Actual,,
BDCQ.SEE2023A,2016.09,611.264828,,R,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Tauranga City,Actual,,
BDCQ.SEE2023A,2016.12,637.082232,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Tauranga City,Actual,,
BDCQ.SEE2023A,2017.03,616.114749,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Tauranga City,Actual,,
BDCQ.SEE2023A,2017.06,653.473298,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Tauranga City,Actual,,
BDCQ.SEE2023A,2017.09,661.33902,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Tauranga City,Actual,,
BDCQ.SEE2023A,2017.12,698.649022,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Tauranga City,Actual,,
BDCQ.SEE2023A,2018.03,654.556945,,R,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Tauranga City,Actual,,
BDCQ.SEE2023A,2018.06,709.431572,,R,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Tauranga City,Actual,,
BDCQ.SEE2023A,2018.09,710.364713,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Tauranga City,Actual,,
BDCQ.SEE2023A,2018.12,763.723232,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Tauranga City,Actual,,
BDCQ.SEE2023A,2019.03,709.118279,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Tauranga City,Actual,,
BDCQ.SEE2023A,2019.06,770.244202,,R,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Tauranga City,Actual,,
BDCQ.SEE2023A,2019.09,781.543388,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Tauranga City,Actual,,
BDCQ.SEE2023A,2019.12,842.193334,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Tauranga City,Actual,,
BDCQ.SEE2023A,2020.03,774.756351,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Tauranga City,Actual,,
BDCQ.SEE2023A,2020.06,793.348742,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Tauranga City,Actual,,
BDCQ.SEE2023A,2020.09,846.604708,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Tauranga City,Actual,,
BDCQ.SEE2023A,2020.12,866.864613,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Tauranga City,Actual,,
BDCQ.SEE2023A,2021.03,858.312948,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Tauranga City,Actual,,
BDCQ.SEE2024A,2011.06,280.577234,,R,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Rotorua District,Actual,,
BDCQ.SEE2024A,2011.09,281.294132,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Rotorua District,Actual,,
BDCQ.SEE2024A,2011.12,297.50745,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Rotorua District,Actual,,
BDCQ.SEE2024A,2012.03,284.227049,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Rotorua District,Actual,,
BDCQ.SEE2024A,2012.06,292.934479,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Rotorua District,Actual,,
BDCQ.SEE2024A,2012.09,291.564144,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Rotorua District,Actual,,
BDCQ.SEE2024A,2012.12,313.168748,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Rotorua District,Actual,,
BDCQ.SEE2024A,2013.03,291.71921,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Rotorua District,Actual,,
BDCQ.SEE2024A,2013.06,303.119376,,R,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Rotorua District,Actual,,
BDCQ.SEE2024A,2013.09,303.104239,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Rotorua District,Actual,,
BDCQ.SEE2024A,2013.12,327.102816,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Rotorua District,Actual,,
BDCQ.SEE2024A,2014.03,297.682644,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Rotorua District,Actual,,
BDCQ.SEE2024A,2014.06,309.1879,,R,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Rotorua District,Actual,,
BDCQ.SEE2024A,2014.09,312.821445,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Rotorua District,Actual,,
BDCQ.SEE2024A,2014.12,335.637684,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Rotorua District,Actual,,
BDCQ.SEE2024A,2015.03,305.386047,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Rotorua District,Actual,,
BDCQ.SEE2024A,2015.06,319.418882,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Rotorua District,Actual,,
BDCQ.SEE2024A,2015.09,329.857864,,R,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Rotorua District,Actual,,
BDCQ.SEE2024A,2015.12,343.142104,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Rotorua District,Actual,,
BDCQ.SEE2024A,2016.03,335.146674,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Rotorua District,Actual,,
BDCQ.SEE2024A,2016.06,335.379028,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Rotorua District,Actual,,
BDCQ.SEE2024A,2016.09,341.651468,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Rotorua District,Actual,,
BDCQ.SEE2024A,2016.12,362.113726,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Rotorua District,Actual,,
BDCQ.SEE2024A,2017.03,348.838402,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Rotorua District,Actual,,
BDCQ.SEE2024A,2017.06,362.634572,,R,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Rotorua District,Actual,,
BDCQ.SEE2024A,2017.09,362.777094,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Rotorua District,Actual,,
BDCQ.SEE2024A,2017.12,388.552038,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Rotorua District,Actual,,
BDCQ.SEE2024A,2018.03,368.013795,,R,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Rotorua District,Actual,,
BDCQ.SEE2024A,2018.06,385.398483,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Rotorua District,Actual,,
BDCQ.SEE2024A,2018.09,388.76307,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Rotorua District,Actual,,
BDCQ.SEE2024A,2018.12,418.746622,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Rotorua District,Actual,,
BDCQ.SEE2024A,2019.03,384.16685,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Rotorua District,Actual,,
BDCQ.SEE2024A,2019.06,406.64171,,F,Value,6,Business Data Collection - BDC,Territorial authority by employment variable,Total earnings,Rotorua District,Actual,,
